image_id,person,car,dog,cat,bicycle
2009_002568,0,0,0,0,0
2010_005968,0,0,0,0,0
2009_001061,0,0,0,0,0
2008_006366,0,0,0,0,0
2011_000288,0,0,0,0,0
2009_004131,1,0,0,0,0
2010_000838,1,0,0,0,0
2008_004559,0,1,0,0,0
2008_007050,0,0,0,0,0
2008_008363,0,0,0,0,0
2010_004486,0,0,0,0,0
2011_003959,1,0,0,0,0
2011_003781,1,0,0,0,0
2010_002791,0,0,0,0,0
2008_000059,1,0,1,0,0
2011_004950,1,0,0,0,0
2008_007736,0,0,0,1,0
2009_002226,0,0,0,0,0
2007_004289,1,0,0,0,0
2009_003138,0,1,0,0,0
2008_002882,1,0,0,0,0
2008_003544,1,0,0,0,0
2009_002232,0,0,0,0,0
2009_004643,1,0,0,0,0
2008_001353,1,0,0,0,0
2008_008411,0,0,0,0,0
2010_005954,1,0,0,0,0
2008_008377,0,0,0,0,0
2010_004492,0,0,1,0,0
2009_000343,1,0,0,0,0
2012_000721,1,0,0,0,0
2008_005653,0,0,0,0,0
2009_004125,1,0,0,0,0
2011_006835,1,0,0,0,0
2008_003222,0,0,0,0,0
2009_003892,1,0,0,0,0
2012_002136,1,0,0,0,0
2011_006362,1,0,0,0,0
2011_000713,1,0,0,0,0
2008_003975,0,0,1,0,0
2010_003672,0,0,0,1,0
2007_009550,0,0,0,0,0
2011_002662,0,0,0,0,0
2010_003114,0,0,1,0,0
2011_004213,1,0,0,0,0
2010_005565,0,0,0,0,0
2007_004712,1,0,0,0,0
2011_000075,1,0,0,0,0
2011_006404,1,0,0,0,0
2008_004968,1,0,0,0,0
2010_006078,0,0,0,1,0
2010_001717,0,0,0,0,0
2009_002971,0,1,0,0,0
2011_000061,0,0,0,0,0
2010_000409,0,0,0,1,0
2011_006410,1,0,0,0,0
2008_001810,0,0,0,0,0
2011_002676,0,1,0,0,0
2010_005571,1,1,0,0,0
2010_005217,0,0,0,0,0
2010_002578,0,1,0,0,0
2011_002110,1,0,1,0,0
2010_004109,1,0,0,0,0
2008_006819,0,1,0,0,0
2011_006376,1,0,0,0,0
2011_007068,1,0,0,0,0
2012_000292,1,0,0,0,0
2009_000828,0,0,0,0,0
2008_000298,1,0,0,0,0
2008_006831,0,0,0,0,0
2010_004121,0,0,1,0,0
2008_003791,1,1,0,0,0
2012_002485,1,0,0,0,0
2010_000347,0,0,0,1,0
2009_004496,0,0,0,0,1
2010_006736,1,0,0,0,0
2011_007040,1,0,0,0,0
2010_006050,1,0,0,0,0
2008_004940,1,0,0,0,0
2011_001357,0,0,0,0,0
2011_006438,1,0,0,0,0
2007_005430,1,0,0,0,1
2009_001288,0,0,1,0,0
2008_001838,1,0,0,0,0
2008_007291,1,0,0,0,0
2010_002236,0,1,0,0,0
2011_003540,1,0,0,0,0
2010_005559,0,0,0,0,0
2008_007285,1,0,0,0,0
2011_003554,1,0,0,0,0
2009_000182,1,0,0,0,0
2010_000435,0,0,0,0,0
2012_002491,1,0,0,0,0
2010_006722,1,0,0,0,0
2008_001192,1,0,0,0,0
2011_003232,1,0,0,0,0
2012_000286,1,0,0,0,0
2012_001198,1,0,0,0,0
2007_009578,1,0,0,0,0
2011_005643,1,0,0,0,0
2008_006825,1,0,1,0,0
2008_006616,1,0,1,0,0
2008_002470,1,0,0,0,0
2011_000908,1,0,0,0,0
2009_002018,0,0,0,0,0
2008_004767,0,0,0,1,0
2010_001918,0,0,0,0,0
2008_003008,1,0,0,0,0
2009_003460,0,0,0,0,0
2008_006170,0,0,1,0,0
2009_000169,1,1,0,0,0
2011_002879,0,0,0,0,0
2008_000501,0,1,0,0,0
2012_001615,1,0,0,0,0
2010_004874,0,0,0,1,0
2008_006164,0,0,0,0,0
2008_000515,0,0,0,0,0
2009_001263,0,0,0,0,0
2012_001601,1,0,0,0,0
2009_005005,0,0,0,0,0
2012_002308,1,0,0,0,0
2008_002464,0,0,0,0,0
2009_003312,0,0,0,1,0
2008_004015,0,0,1,0,0
2010_006905,1,0,0,0,0
2008_000273,0,0,1,0,0
2009_001505,0,0,0,0,0
2008_006602,0,0,1,0,0
2011_005864,1,0,0,0,0
2012_000279,1,0,0,0,0
2008_005323,1,0,0,0,0
2009_004455,0,1,0,0,0
2011_007083,1,0,0,0,0
2012_004037,1,0,0,0,0
2011_000934,1,0,0,0,0
2009_002024,0,0,0,0,0
2010_000384,0,0,1,0,0
2008_008607,0,0,0,0,0
2008_007534,0,1,1,0,0
2011_005694,1,0,0,0,0
2007_007582,1,0,0,0,0
2010_003855,0,0,0,0,0
2011_003583,1,0,0,0,0
2008_007252,0,0,0,0,0
2012_001629,1,0,0,0,0
2011_001394,0,0,0,0,0
2010_001924,0,0,1,0,0
2008_003034,1,0,0,0,0
2010_006093,1,0,0,0,0
2008_004983,1,0,0,0,0
2008_005445,1,0,0,0,0
2011_001380,1,0,0,0,0
2008_003020,1,0,0,0,0
2009_004327,0,1,0,0,0
2008_005451,0,0,1,0,0
2010_004848,0,0,0,0,0
2008_006158,0,0,0,0,0
2012_000523,1,0,0,0,0
2011_002851,0,0,0,0,0
2009_000141,1,0,0,0,0
2010_004690,0,1,0,0,0
2008_008175,0,0,0,0,0
2008_007246,0,0,0,0,0
2008_008613,0,0,0,0,0
2009_001539,1,0,0,0,0
2011_005680,1,0,0,0,0
2010_002587,0,0,0,1,0
2012_000245,1,0,0,0,0
2008_005337,0,0,0,1,0
2011_007097,1,0,0,0,0
2008_002458,1,0,0,0,0
2012_004023,1,0,0,0,0
2011_006389,1,0,0,0,0
2012_003994,1,0,0,0,0
2011_000920,0,0,0,0,0
2008_003746,0,0,1,0,0
2010_000390,0,0,0,0,0
2008_003801,1,0,1,0,0
2010_001111,1,0,0,0,0
2011_001579,1,0,0,0,0
2010_004069,1,0,0,0,1
2008_006979,1,0,0,0,0
2011_002070,1,0,0,0,0
2009_000960,1,0,0,0,0
2010_002418,0,0,0,0,0
2010_005377,0,1,0,0,0
2011_004401,1,0,0,0,0
2011_004367,1,0,0,0,0
2010_003060,0,0,1,0,0
2008_001970,1,0,0,0,0
2011_006570,1,0,0,0,0
2008_004808,0,0,0,0,0
2010_005405,1,0,0,0,0
2010_003074,0,0,0,0,0
2009_000974,1,0,0,0,0
2011_002064,0,1,0,0,1
2011_004415,1,0,0,0,0
2011_000673,0,0,0,0,0
2010_001105,0,0,0,0,0
2008_003815,1,0,0,0,0
2007_002565,1,0,0,0,0
2011_005723,1,0,0,0,0
2011_003352,1,0,0,0,0
2010_002424,1,1,0,0,0
2011_007134,1,0,0,0,0
2012_004180,1,0,0,0,0
2008_005294,1,1,0,0,0
2010_000233,0,0,0,0,0
2012_003837,1,0,0,0,0
2009_002193,0,0,1,0,0
2010_001893,0,1,0,0,0
2011_001223,0,0,0,0,0
2009_004284,0,0,0,0,0
2008_004834,1,0,0,0,0
2010_006124,1,0,0,0,0
2012_000480,1,0,0,0,0
2010_004733,0,0,1,0,0
2010_002356,1,1,0,0,0
2011_003420,1,0,0,0,0
2012_000494,1,0,0,0,0
2008_001958,1,0,0,0,0
2011_005051,1,0,0,0,0
2011_006558,1,0,0,0,0
2010_000541,0,0,0,0,0
2009_004290,1,1,0,0,0
2011_000129,0,0,0,0,0
2010_006656,1,0,0,0,0
2009_003299,0,0,0,0,0
2010_001139,0,0,0,0,0
2008_003829,1,1,0,0,0
2010_000227,0,0,1,0,0
2011_000897,0,1,0,0,0
2008_006951,0,0,0,0,0
2010_004041,0,0,0,0,0
2009_000948,0,1,0,0,0
2008_007497,0,0,0,0,0
2011_003346,1,0,0,0,0
2009_000790,0,0,0,0,0
2008_006762,1,1,0,0,0
2011_005904,1,0,0,0,0
2008_000313,1,0,0,0,0
2007_008921,1,0,0,0,0
2012_001007,1,0,0,0,0
2008_004175,0,0,0,0,0
2010_006865,1,0,0,0,0
2008_002504,0,0,0,0,0
2009_003272,1,0,0,1,0
2012_003176,1,0,0,0,0
2008_002262,1,0,0,0,0
2008_004613,0,1,0,0,0
2009_005165,0,0,0,0,0
2012_002268,1,0,0,0,0
2008_008029,1,0,0,0,0
2008_000475,1,0,0,0,0
2009_001303,0,0,0,0,0
2008_006004,0,0,0,0,0
2012_001775,1,0,0,0,0
2008_000461,1,0,0,0,0
2009_000009,0,0,0,0,0
2008_006010,0,0,0,0,0
2010_004900,0,0,1,0,0
2008_005519,1,0,0,0,0
2009_003500,0,1,0,0,0
2008_003168,0,0,0,0,0
2009_005171,0,0,0,0,0
2008_004607,0,0,0,0,0
2008_004161,1,0,0,0,0
2009_003266,1,0,0,0,0
2008_002510,1,0,0,0,0
2009_004509,0,0,0,0,0
2011_005910,1,0,0,0,0
2008_006776,1,0,0,0,0
2008_000307,1,0,0,0,0
2012_001013,1,0,0,0,0
2011_001586,0,0,0,0,0
2007_003848,0,0,0,0,0
2009_002150,0,0,0,0,0
2011_000840,0,0,0,0,0
2008_003626,1,0,0,0,0
2010_006681,1,0,0,0,0
2012_004143,1,0,0,0,0
2008_005257,0,0,0,0,0
2011_000698,0,0,0,0,0
2011_003391,1,0,0,0,0
2011_005938,1,0,0,0,0
2008_001031,1,0,0,0,0
2010_005388,0,0,0,0,0
2010_004096,0,1,0,0,0
2008_006986,0,1,0,0,0
2008_008773,0,0,0,0,0
2011_005086,1,0,0,0,0
2011_002931,1,0,0,0,0
2009_000021,1,1,0,0,0
2008_001757,1,0,0,0,0
2012_001985,1,0,0,0,0
2010_004928,0,0,1,0,0
2008_006038,0,0,1,0,0
2009_004247,0,0,0,0,0
2008_005531,0,0,0,0,0
2009_003528,0,0,0,1,0
2008_003140,1,1,0,0,1
2010_001850,1,1,1,0,0
2012_002254,1,0,0,0,0
2007_004841,0,0,0,0,0
2008_005525,0,0,0,0,0
2008_003154,1,0,0,0,0
2012_002240,1,0,0,0,0
2010_000582,0,1,0,0,0
2008_008001,0,1,0,0,0
2008_007332,0,0,0,0,0
2012_001749,1,0,0,0,0
2009_000035,0,0,0,0,0
2011_002925,1,1,0,0,0
2012_001991,1,0,0,0,0
2008_006992,0,1,0,0,0
2008_008767,0,0,0,0,0
2011_001592,0,0,0,0,0
2009_002144,0,0,0,0,0
2010_006695,1,0,0,0,0
2008_005243,1,0,0,0,0
2012_003638,1,0,0,0,0
2009_004535,0,0,0,0,0
2008_005914,0,0,0,0,0
2011_002514,0,0,0,0,0
2011_004165,1,0,0,0,0
2011_002272,0,0,0,0,0
2009_004904,0,0,0,0,0
2011_000465,0,0,0,0,1
2010_001313,1,0,0,0,0
2012_002917,1,0,0,0,0
2011_006000,1,0,0,0,0
2008_002909,1,0,0,0,0
2011_000471,1,0,0,0,0
2008_007871,0,0,1,0,0
2010_005161,0,0,0,1,0
2011_004617,1,0,0,0,0
2009_001868,0,0,0,0,0
2007_000170,1,0,0,0,0
2011_005509,1,0,0,0,0
2010_004519,0,0,0,0,0
2010_003276,0,1,0,0,0
2008_000878,1,0,0,0,0
2010_002168,0,1,0,0,0
2010_001461,0,0,1,0,0
2011_000317,1,0,1,0,0
2011_001009,1,0,0,0,0
2011_002528,0,0,0,0,0
2011_003636,1,0,0,0,0
2008_001596,1,0,0,0,0
2007_007151,1,0,0,0,0
2010_006326,1,0,0,0,0
2010_001449,1,1,0,0,0
2011_006996,1,0,0,0,0
2008_003381,0,0,0,0,0
2008_005928,1,0,0,0,0
2009_002391,1,0,0,0,0
2011_006028,1,0,0,0,0
2010_000031,0,1,0,0,0
2011_001747,1,1,0,0,0
2008_005096,0,0,0,0,0
2007_003451,0,0,0,0,0
2010_006440,1,0,0,0,0
2010_005149,0,0,1,0,0
2009_000586,0,0,1,0,0
2010_002626,0,0,0,1,0
2011_003150,0,0,0,0,0
2009_001840,0,0,0,0,1
2010_003538,1,0,0,0,0
2010_004257,0,0,0,1,0
2009_000592,0,0,0,0,0
2009_001854,1,0,0,0,0
2011_003144,1,0,0,0,0
2010_002632,1,0,0,0,0
2011_005535,1,0,0,0,0
2011_001753,0,0,0,0,0
2008_005082,0,0,1,0,0
2010_006454,1,0,0,0,0
2010_006332,1,0,0,0,0
2011_006982,1,0,0,0,0
2009_004092,1,0,0,0,0
2010_000743,0,0,0,0,0
2008_003395,1,0,0,0,1
2011_005253,1,0,0,0,0
2012_000696,1,0,0,0,0
2011_003622,1,0,0,0,0
2008_000844,1,0,0,0,0
2010_002154,1,0,0,0,0
2008_001582,1,0,0,0,0
2011_003811,1,0,0,0,0
2008_000677,1,0,0,0,0
2008_007118,0,0,1,0,0
2008_004411,0,1,0,0,0
2009_002408,0,0,1,0,0
2010_000970,1,0,0,0,0
2009_003070,0,0,0,1,0
2008_003418,1,0,0,0,0
2007_007810,1,0,0,0,0
2009_001667,0,0,0,0,0
2010_002801,0,0,0,0,1
2009_000579,0,0,0,0,0
2008_000105,0,1,0,0,0
2010_002815,0,0,0,0,0
2009_001673,0,0,0,0,0
2012_003406,1,0,0,0,0
2008_002712,1,0,0,0,0
2011_001974,0,0,0,0,0
2009_003064,1,0,0,0,0
2008_004363,0,0,0,0,1
2012_002718,1,0,0,0,0
2009_003702,1,0,0,0,0
2012_003360,1,0,0,0,0
2012_000669,1,0,0,0,0
2011_003805,1,0,0,0,0
2012_001577,1,0,0,0,0
2012_002056,1,0,0,0,0
2008_003342,1,0,0,0,0
2009_002434,0,0,0,0,0
2012_003348,1,0,0,0,0
2012_000641,1,0,0,0,0
2010_002183,1,0,0,0,0
2009_000223,1,0,0,0,0
2012_000899,1,0,0,0,0
2011_005284,1,0,0,0,0
2008_007124,0,0,0,0,0
2008_008217,1,0,0,0,0
2011_004824,1,0,0,0,0
2009_000545,0,0,0,0,0
2012_000127,1,0,0,0,0
2008_005055,1,0,0,0,1
2009_004723,0,0,0,0,0
2007_002954,1,0,0,0,0
2010_006483,1,0,0,0,0
2008_003424,1,0,0,0,0
2009_002352,0,0,0,1,0
2009_004737,0,0,0,0,0
2009_003058,1,1,0,0,0
2010_006497,1,0,0,0,0
2009_002346,1,0,1,0,0
2008_003430,0,0,0,1,0
2011_001790,1,0,0,0,0
2012_002724,1,0,0,0,0
2011_004830,1,0,0,0,0
2008_007656,0,0,0,0,0
2010_004280,1,0,0,0,0
2008_001227,1,0,0,0,0
2008_006548,0,0,0,0,0
2009_001897,1,0,0,0,0
2011_003187,0,0,0,0,0
2008_000887,1,0,0,0,0
2009_000237,1,0,0,0,1
2008_001541,0,1,0,0,0
2011_005290,1,0,0,0,0
2009_001129,0,0,0,0,0
2008_007130,0,0,0,1,0
2010_005820,0,0,0,0,0
2008_008203,0,0,0,0,0
2008_004439,1,0,0,0,0
2009_002420,0,0,0,0,0
2009_004051,1,0,0,1,0
2008_005727,0,0,0,0,1
2008_006549,1,0,0,0,0
2012_000132,1,0,0,0,0
2009_000550,1,0,1,0,0
2008_001226,1,0,0,0,1
2008_000138,1,0,1,0,0
2008_008564,1,0,0,0,1
2011_002298,0,0,1,0,0
2012_002725,1,0,0,0,0
2011_001791,0,0,0,0,0
2009_003059,0,0,0,0,0
2011_001949,1,1,0,0,1
2008_005040,1,0,0,0,0
2009_004050,1,0,0,0,0
2011_006940,1,0,0,0,0
2008_005726,1,0,0,0,0
2010_000959,1,0,0,0,0
2011_006798,1,0,0,0,0
2007_005790,1,0,0,0,0
2008_004438,1,0,0,0,0
2010_005821,0,0,0,1,0
2008_007131,0,0,1,0,0
2009_001128,0,0,0,0,0
2007_000830,0,0,0,0,0
2011_005291,1,0,0,0,0
2008_001540,1,0,0,0,0
2010_005835,1,0,0,0,0
2011_005285,1,0,0,0,0
2010_002182,0,0,0,0,0
2012_000640,1,0,0,0,0
2008_005732,1,0,0,0,0
2011_006954,1,0,0,0,0
2012_003349,1,0,0,0,0
2009_004044,0,0,0,0,0
2008_003343,0,0,0,1,0
2011_001785,0,0,0,0,0
2010_006482,1,0,0,0,0
2008_005054,0,1,0,0,0
2011_003192,0,1,0,0,0
2012_000126,1,0,0,0,0
2009_000544,1,0,0,0,0
2010_004295,0,0,0,0,0
2008_008570,0,0,0,0,0
2008_007643,1,0,0,0,0
2007_001284,1,0,0,0,0
2012_001238,1,0,0,0,0
2008_004362,0,0,0,0,0
2009_003065,1,0,0,0,1
2011_001975,1,0,0,0,0
2010_002814,0,0,0,0,1
2012_001210,1,0,0,0,0
2012_001576,1,0,0,0,0
2008_000662,1,0,0,0,0
2008_006213,0,0,0,0,0
2012_003361,1,0,0,0,0
2009_003703,0,0,0,0,0
2009_004078,0,0,0,0,0
2012_003375,1,0,0,0,0
2009_003717,0,0,1,0,0
2010_000971,0,0,0,1,0
2008_002061,1,0,0,0,0
2009_002409,0,0,0,0,0
2008_004410,0,0,1,0,0
2008_007119,1,1,0,0,0
2009_001100,0,0,0,0,0
2011_003810,1,0,0,0,0
2008_000676,0,0,1,0,0
2008_006207,0,0,0,0,0
2008_006561,0,0,0,1,0
2012_001204,1,0,0,0,0
2008_004376,1,0,0,0,0
2011_001961,1,1,0,0,0
2009_003071,1,0,0,0,0
2008_005068,0,0,0,0,0
2010_006455,1,0,0,0,0
2010_000024,0,0,0,0,0
2011_005534,1,0,0,0,0
2010_004242,0,0,0,0,0
2008_007694,0,0,1,0,0
2011_003145,0,0,0,0,0
2009_000593,0,0,1,0,0
2011_003623,1,0,0,0,0
2011_005252,1,0,0,0,0
2008_003394,0,0,0,0,0
2011_001034,0,0,0,0,0
2009_004093,0,0,0,0,0
2010_006333,1,0,0,0,0
2008_005929,0,0,0,0,0
2008_003380,1,0,0,0,0
2012_002094,1,0,0,0,0
2011_001020,0,0,0,0,0
2010_001448,0,0,0,0,0
2007_004459,1,0,0,0,0
2011_004158,1,0,0,0,0
2008_000851,1,0,0,0,0
2010_002141,1,0,0,0,0
2011_003637,1,0,0,0,0
2008_000689,1,0,0,0,0
2009_001699,0,0,0,0,0
2010_004256,0,0,0,0,0
2011_005520,1,0,0,0,0
2010_003539,0,0,0,1,0
2011_003151,0,0,1,0,0
2008_007858,0,0,0,0,0
2010_005148,1,0,0,0,0
2008_005097,0,0,0,0,0
2011_000458,1,0,0,0,0
2008_004389,1,0,0,0,0
2008_002920,1,0,0,0,0
2011_006029,1,0,0,0,0
2009_004939,1,0,0,0,0
2009_002390,0,0,0,0,0
2009_001869,0,0,1,0,0
2010_005160,0,0,0,0,0
2008_007870,0,0,0,0,0
2012_002902,1,0,0,0,0
2010_006469,1,0,0,0,0
2008_002908,1,0,0,0,0
2010_000018,1,0,0,0,0
2011_001008,1,0,0,0,0
2010_005606,1,0,0,1,0
2011_004170,1,0,0,0,0
2012_000873,1,0,0,0,0
2010_004518,0,0,0,1,0
2010_005612,0,0,1,0,0
2011_002515,1,0,0,0,0
2010_003263,1,0,0,0,0
2012_000867,1,0,0,0,0
2008_005915,0,0,0,0,0
2012_002916,1,0,0,0,0
2010_001312,1,0,0,0,1
2011_006015,1,0,0,0,0
2009_004905,0,0,0,0,1
2011_002273,1,0,0,0,0
2011_004602,1,0,0,0,0
2008_007864,1,0,0,0,0
2010_005174,0,0,0,0,0
2008_001742,1,0,0,0,0
2011_002924,0,0,0,0,0
2012_001748,1,0,0,0,0
2010_000583,0,0,0,0,0
2012_002241,1,0,0,0,0
2008_003155,0,0,0,0,0
2010_001845,0,0,1,0,0
2008_005242,0,0,0,0,0
2012_003639,1,0,0,0,0
2010_006694,1,0,0,0,0
2009_002145,1,1,0,0,1
2011_000855,0,0,0,1,0
2012_002527,1,0,0,0,0
2008_007455,0,0,1,0,0
2008_001024,1,0,0,0,0
2009_000752,0,0,0,0,0
2012_000330,1,0,0,0,0
2008_007441,0,0,0,0,0
2008_008772,0,0,0,0,0
2008_006987,1,0,0,0,0
2010_005389,1,0,0,0,0
2009_000746,0,0,0,0,0
2008_001030,0,0,0,0,0
2010_003920,0,0,1,0,0
2011_005939,1,0,0,0,0
2011_003390,1,0,0,0,0
2012_004142,1,0,0,0,0
2009_002151,0,0,0,0,0
2010_006858,1,0,0,0,0
2008_004148,1,0,0,0,0
2012_002533,1,0,0,0,0
2009_005158,0,0,0,1,0
2012_002255,1,0,0,0,0
2010_001851,0,0,0,0,0
2008_003141,1,1,0,0,0
2010_001689,1,0,1,0,0
2008_005530,0,0,0,0,0
2008_006039,1,0,0,0,0
2012_000442,1,0,0,0,0
2011_002930,0,0,0,0,0
2008_000448,1,0,0,0,0
2008_007327,0,0,0,1,0
2009_005170,0,0,0,0,0
2008_004606,1,0,0,0,0
2012_003163,1,0,0,0,0
2010_004901,1,0,1,0,0
2009_001316,0,0,0,0,0
2008_007469,0,0,0,1,0
2012_001012,1,0,0,0,0
2009_001470,0,0,1,0,0
2008_000306,0,0,0,1,0
2008_001018,1,1,0,0,0
2011_005911,1,0,0,0,0
2008_006777,0,0,0,0,0
2012_003605,1,0,0,0,0
2009_004508,1,0,0,0,1
2009_003267,0,1,0,0,0
2007_003861,0,0,0,0,0
2012_003611,1,0,0,0,0
2009_003273,0,0,0,0,0
2010_006864,1,0,0,0,0
2008_004174,0,0,1,0,0
2011_005905,1,0,0,0,0
2008_000474,1,0,0,0,0
2008_008028,0,0,0,0,0
2012_001760,1,0,0,0,0
2008_004612,0,0,0,0,0
2008_002288,0,0,0,0,0
2008_004821,1,0,1,0,0
2009_002838,1,0,0,0,0
2011_000128,0,1,0,0,0
2009_004291,0,0,0,1,0
2012_002282,1,0,0,0,0
2008_003196,0,0,0,0,0
2011_006559,1,0,0,0,0
2010_004726,0,0,0,0,0
2010_002357,0,0,0,0,0
2008_001781,0,0,0,0,0
2011_004428,1,0,0,0,0
2009_000791,0,0,0,0,0
2007_007420,1,0,0,0,0
2010_002431,1,0,0,0,0
2008_007496,0,0,0,1,0
2008_006950,0,0,0,0,0
2012_003822,1,0,0,0,0
2008_005281,0,0,0,1,0
2010_006657,1,0,0,0,0
2011_007121,1,0,0,0,0
2011_000882,1,0,0,0,0
2009_002192,1,0,1,0,0
2011_001544,0,0,0,0,0
2008_005295,1,0,0,0,0
2010_006643,1,0,0,0,0
2011_003353,1,0,0,0,0
2010_002425,0,0,0,1,0
2011_005722,1,0,0,0,0
2007_009419,0,0,0,0,0
2008_006944,1,0,0,0,0
2010_004054,0,0,0,0,0
2012_000481,1,0,0,0,0
2010_006125,1,0,0,0,0
2007_003134,1,0,0,0,0
2009_004285,1,0,0,0,0
2012_003188,1,0,0,0,0
2011_001222,1,0,0,0,0
2012_002296,1,0,0,0,0
2010_001892,1,1,0,0,0
2008_003182,1,0,0,0,0
2008_001965,1,0,1,0,0
2011_000114,0,0,0,0,0
2011_006203,1,0,0,0,0
2008_003814,0,0,0,0,0
2010_001104,0,0,0,0,0
2009_000975,0,0,0,0,1
2010_005376,0,0,0,0,0
2009_000961,0,0,0,0,0
2007_009425,1,0,0,0,0
2011_006217,1,0,0,0,0
2010_001110,0,1,0,0,0
2008_003800,1,0,0,0,0
2011_000666,0,0,0,0,0
2010_001676,0,0,0,0,0
2011_000100,1,0,0,0,0
2007_002216,0,0,0,0,0
2010_000568,0,0,0,0,0
2008_001971,0,0,0,0,0
2011_002717,0,0,1,0,0
2011_003409,1,0,0,0,0
2010_005410,1,0,0,0,0
2008_007247,1,0,0,0,0
2010_004691,0,0,0,1,0
2009_000140,1,1,0,0,0
2008_001636,1,0,0,0,0
2008_006159,0,0,0,0,0
2010_004849,0,0,1,0,0
2010_006086,0,0,1,0,0
2010_001931,0,0,0,0,0
2008_003021,0,1,0,0,0
2011_001381,0,0,0,0,0
2009_005038,1,0,0,0,0
2011_000921,1,0,0,0,0
2009_002031,0,0,1,0,0
2012_003995,1,0,0,0,0
2011_006388,1,0,0,0,0
2008_002459,1,0,0,0,0
2011_007096,1,0,0,0,0
2009_004440,0,1,0,0,0
2008_005336,1,1,1,0,0
2010_002586,0,0,1,0,0
2009_000626,0,0,0,0,0
2008_001150,0,0,0,0,0
2011_005681,1,0,0,0,0
2009_001538,0,0,1,0,0
2008_007521,0,0,0,0,0
2010_002592,0,1,0,0,0
2010_003854,1,1,0,0,0
2009_000632,0,0,0,0,0
2008_008606,0,0,0,0,0
2012_002447,1,0,0,0,0
2008_003753,0,0,0,0,0
2012_003981,1,0,0,0,0
2012_004036,1,0,0,0,0
2009_004454,0,0,0,0,0
2008_005444,1,0,0,0,0
2009_004332,1,0,0,0,0
2008_004982,0,0,0,0,0
2010_006092,1,0,0,0,0
2009_002743,1,0,0,0,0
2011_001395,1,0,0,0,0
2012_002321,1,0,0,0,0
2012_001628,1,0,0,0,0
2008_001622,1,0,0,0,0
2012_000536,1,0,0,0,0
2012_003017,1,0,0,0,0
2012_002309,1,0,0,0,0
2008_008148,0,0,0,0,0
2012_001600,1,0,0,0,0
2008_000514,1,0,0,0,0
2012_000278,1,0,0,0,0
2011_005865,1,0,0,0,0
2008_000272,0,0,0,0,0
2008_004014,0,0,0,0,0
2008_002465,0,0,0,0,0
2012_003771,1,0,0,0,0
2008_004000,0,0,0,0,0
2010_006910,1,0,0,0,0
2009_002019,0,0,0,0,0
2011_000909,0,0,0,0,0
2008_002471,0,0,0,0,0
2009_004468,0,0,0,0,0
2008_006617,0,0,0,0,0
2008_000266,1,0,0,0,0
2007_009592,0,0,1,0,0
2008_007509,1,0,1,0,0
2009_000168,1,0,0,0,0
2010_004861,0,0,0,1,0
2009_003461,0,0,0,0,0
2008_002317,1,0,1,0,0
2010_001919,0,0,0,0,0
2008_004766,0,0,0,0,0
2007_005425,1,0,0,0,0
2008_004955,0,1,0,0,0
2009_000183,1,0,0,0,0
2010_002223,1,0,0,0,0
2011_005124,1,0,0,0,0
2011_005642,1,0,0,0,0
2007_009579,1,0,0,0,0
2008_006824,1,0,0,0,0
2012_001199,1,0,0,0,0
2010_006723,1,0,0,0,0
2009_004483,0,0,1,0,0
2011_001424,0,0,0,0,0
2010_000352,1,0,0,0,0
2007_004049,1,0,0,0,0
2010_006737,1,0,0,0,0
2011_007041,1,0,0,0,0
2008_003948,0,0,0,0,0
2009_004497,0,0,0,0,0
2010_004120,0,0,0,1,0
2011_005656,1,0,0,0,0
2009_000829,0,0,0,0,0
2010_002551,0,0,1,0,0
2011_004548,1,0,0,0,0
2010_003897,0,0,0,0,0
2012_001833,1,0,0,0,0
2011_002887,0,0,0,0,0
2009_000197,1,0,0,0,1
2007_000549,0,0,0,1,0
2010_003129,0,1,0,0,0
2010_004646,0,1,0,1,0
2009_001289,0,0,0,0,0
2009_002780,1,0,0,0,1
2010_000420,1,0,0,0,0
2009_002958,0,0,1,0,0
2011_000048,0,1,0,0,0
2010_006051,1,1,0,0,0
2010_005570,1,0,0,0,0
2008_001811,1,0,0,0,0
2010_003101,0,0,0,0,0
2011_002677,1,0,0,0,0
2011_005118,1,0,0,0,0
2007_002376,0,0,0,0,0
2011_000060,0,0,0,0,0
2009_002970,0,0,0,0,0
2010_006079,1,0,1,0,0
2008_004969,0,0,0,0,0
2007_004707,1,0,0,0,0
2010_001070,0,0,0,1,0
2008_006818,1,0,0,0,0
2010_004108,0,0,1,0,0
2010_003667,0,0,0,0,0
2009_000801,0,0,0,0,0
2011_002111,1,1,0,0,1
2010_002579,1,1,0,0,0
2010_005216,0,0,0,1,0
2011_004560,1,0,0,0,0
2011_002105,0,0,0,0,0
2009_000815,1,0,0,0,0
2010_003673,1,0,1,0,0
2007_008897,1,0,0,0,0
2011_004574,1,0,0,0,0
2010_005202,0,0,0,1,0
2008_003974,0,0,0,1,0
2011_006363,1,0,0,0,0
2007_004713,1,0,0,0,0
2011_002663,1,0,0,0,0
2010_003115,0,0,0,0,1
2008_001805,1,0,0,0,0
2008_008410,1,0,0,0,0
2012_001358,1,0,0,0,0
2007_007795,1,0,0,0,0
2008_005134,0,0,0,1,0
2009_004642,0,0,0,0,1
2012_002889,1,0,0,0,0
2012_004220,1,0,0,0,0
2008_003545,1,0,0,0,0
2010_000193,0,0,0,0,0
